GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,11,"23","  Construction ","Thousands of chained 2012 dollars",277676,287379,284434,298867,251047,193400,205613,211882,185476,183580,184654,154291,161587,160907,167718,192105,176040,(D),171323,161317,155990
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,12,"31-33","  Manufacturing ","Thousands of chained 2012 dollars",1161676,1151163,1108599,1182172,1148219,1057764,1007295,859548,707591,530545,567055,599947,618802,622315,652395,678518,641061,621991,603039,585917,632353
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,13,"321,327-339","   Durable goods manufacturing ","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),107384,113570,110820,116713,111200,124050
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),571009,527139,510800,485402,473954,506991
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,34,"42","  Wholesale trade ","Thousands of chained 2012 dollars",259438,262136,285509,305929,332240,342361,346365,353725,(D),(D),(D),360948,375259,(D),(D),339501,352414,374267,369985,378371,390280
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,35,"44-45","  Retail trade ","Thousands of chained 2012 dollars",368354,374414,389889,396446,416196,423308,399466,388313,366959,369632,365633,367522,352793,341899,344344,363835,379162,390335,412014,374130,387651
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,36,"48-49","  Transportation and warehousing ","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),128630,(D),(D),116891,(D),(D),(D),(D),(D)
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,45,"51","  Information ","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),150238,147817,150168,147103,154164,144037,156820
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,50,"52, 53","  Finance, insurance, real estate, rental, and leasing ","Thousands of chained 2012 dollars",787673,795579,790438,751317,742555,709724,708928,735162,816133,780430,776330,825915,840365,840422,840284,799166,789010,800961,(D),795775,786245
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,51,"52","   Finance and insurance ","Thousands of chained 2012 dollars",196849,229646,214569,201730,219156,215143,212470,226123,276604,256376,267678,283790,286999,295785,(D),246630,218016,(D),(D),(D),255005
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,56,"53","   Real estate and rental and leasing ","Thousands of chained 2012 dollars",595289,568277,579443,553250,524683,495049,497292,509193,539781,523796,508663,542125,553398,544185,(D),555697,578783,(D),572186,(D),528822
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,59,"54, 55, 56","  Professional and business services ","Thousands of chained 2012 dollars",318771,316288,(D),316682,336734,(D),(D),(D),(D),(D),(D),(D),(D),411528,427316,458508,482017,(D),(D),473203,528423
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,60,"54","   Professional, scientific, and technical services ","Thousands of chained 2012 dollars",(D),(D),136300,(D),141247,(D),146741,(D),153358,190615,198674,193492,194278,193652,197414,(D),(D),203962,171227,(D),(D)
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,64,"55","   Management of companies and enterprises ","Thousands of chained 2012 dollars",(D),(D),(D),(D),87030,(D),(D),(D),(D),(D),(D),(D),(D),65782,(D),(D),88348,(D),(D),(D),(D)
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,65,"56","   Administrative and support and waste management and remediation services ","Thousands of chained 2012 dollars",(D),(D),(D),(D),110065,(D),(D),(D),(D),(D),(D),(D),(D),152343,(D),191403,(D),214000,225219,238414,275995
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,68,"61, 62","  Educational services, health care, and social assistance ","Thousands of chained 2012 dollars",491847,512164,528143,538983,(D),568346,561370,583445,602068,626864,(D),663847,666474,636334,636724,641329,624490,650458,668924,(D),694455
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,69,"61","   Educational services ","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),27273,26907,25209,24878,22368,22061,22349,(D),20928
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,70,"62","   Health care and social assistance ","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),639221,609419,611588,616554,602349,628734,646953,624856,674148
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of chained 2012 dollars",(D),126168,133753,137220,(D),(D),(D),(D),(D),(D),(D),160312,(D),163541,169591,167520,(D),(D),(D),(D),178034
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,76,"71","   Arts, entertainment, and recreation ","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),13985,(D),(D),(D),(D),7722,11776
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,79,"72","   Accommodation and food services ","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),155484,(D),(D),(D),155566,(D),165975
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,82,"81","  Other services (except government and government enterprises) ","Thousands of chained 2012 dollars",157915,162502,161843,157160,154884,144044,145273,146287,146728,148342,150709,149617,149801,149198,145458,143762,137577,131709,126180,116826,(D)
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,83,"...","Government and government enterprises ","Thousands of chained 2012 dollars",1062427,1072405,1095796,1081963,1123341,1121378,1112978,1070499,1125709,1140757,1134870,1106853,1055194,1011111,932060,917084,925484,914422,927387,900352,894521
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,87,"11, 21","Natural resources and mining ","Thousands of chained 2012 dollars",177521,203788,202631,153339,201833,239881,181309,180748,(D),(D),(D),192224,165254,(D),(D),172058,(D),(D),222342,281048,139088
